utterance_id,token_index,error_type,source_word,source_word_length,destination_word,destination_word_length
n000022-fn000042-623.6134-625.5462,1,substitution,je,2,u,1
n000022-fn000042-84.9011-87.8962,0,insertion,<ins>,<ins>,ik,2
n000022-fn000042-84.9011-87.8962,1,insertion,<ins>,<ins>,kleed,5
n000022-fn000042-84.9011-87.8962,3,deletion,kleding,7,<del>,<del>
n000022-fn000042-84.9011-87.8962,5,substitution,en,2,in,2
n000022-fn000042-84.9011-87.8962,7,substitution,schonen,7,schoenen,8
n000022-fn000042-89.3393-91.3874,1,insertion,<ins>,<ins>,een,3
n000022-fn000042-89.3393-91.3874,2,substitution,andere,6,ander,5
n000022-fn000042-89.3393-91.3874,3,substitution,stad,4,staat,5
n000024-fn000046-157.7232-160.0806,3,substitution,liever,6,leveren,7
n000024-fn000046-171.9999-174.9511,5,substitution,reis,4,reizen,6
n000024-fn000046-176.0981-177.7310,0,substitution,gids,4,geeds,5
n000024-fn000046-190.1650-190.9315,2,substitution,niet,4,het,3
n000024-fn000046-190.9315-192.2068,2,insertion,<ins>,<ins>,er,2
n000024-fn000046-190.9315-192.2068,3,substitution,geen,4,niet,4
n000024-fn000046-190.9315-192.2068,4,substitution,idee,4,uit,3
n000024-fn000046-201.0183-202.0478,0,substitution,in,2,een,3
n000024-fn000046-201.0183-202.0478,1,substitution,lente,5,lint,4
n000024-fn000046-209.9638-212.5061,2,deletion,mo,2,<del>,<del>
n000024-fn000046-209.9638-212.5061,3,substitution,lent,4,mooi,4
n000024-fn000046-217.5064-220.0374,2,substitution,houd,4,hou,3
n000024-fn000046-221.9096-223.7736,0,deletion,bev,3,<del>,<del>
n000024-fn000046-221.9096-223.7736,1,substitution,eh,2,bes,3
n000024-fn000046-226.3844-228.5079,2,deletion,i,1,<del>,<del>
n000024-fn000046-229.3735-231.2083,2,substitution,houd,4,hou,3
n000024-fn000046-229.3735-231.2083,4,substitution,von,3,voor,4
n000024-fn000046-239.7155-242.0288,3,insertion,<ins>,<ins>,het,3
n000024-fn000046-239.7155-242.0288,5,deletion,dus,3,<del>,<del>
n000024-fn000046-252.9894-255.8891,0,deletion,je,2,<del>,<del>
n000024-fn000046-311.2337-312.3614,1,insertion,<ins>,<ins>,een,3
n000024-fn000046-312.3614-314.3846,0,deletion,nul,3,<del>,<del>
n000024-fn000046-312.3614-314.3846,2,substitution,nul,3,en,2
n000024-fn000046-314.3846-316.8698,0,deletion,ne,2,<del>,<del>
n000024-fn000046-314.3846-316.8698,1,deletion,twee,4,<del>,<del>
n000024-fn000046-314.3846-316.8698,2,deletion,negen,5,<del>,<del>
n000024-fn000046-314.3846-316.8698,3,substitution,twee,4,tweehonderdtweeënnegentig,25
n000024-fn000046-318.5138-320.4609,0,deletion,zeven,5,<del>,<del>
n000024-fn000046-318.5138-320.4609,1,deletion,zes,3,<del>,<del>
n000024-fn000046-318.5138-320.4609,2,substitution,zeven,5,zevenhonderdzevennzestig,24
n000024-fn000046-321.1552-323.5104,1,insertion,<ins>,<ins>,drie,4
n000024-fn000046-321.1552-323.5104,2,substitution,driesmail,9,smake,5
n000024-fn000046-321.1552-323.5104,4,insertion,<ins>,<ins>,je,2
n000024-fn000046-321.1552-323.5104,5,insertion,<ins>,<ins>,die,3
n000024-fn000046-321.1552-323.5104,6,substitution,didi,4,die,3
n000024-fn000046-323.5104-326.4278,1,insertion,<ins>,<ins>,eh,2
n000024-fn000046-323.5104-326.4278,3,insertion,<ins>,<ins>,eh,2
n000024-fn000046-326.4278-328.6034,0,deletion,vijf,4,<del>,<del>
n000024-fn000046-326.4278-328.6034,1,substitution,twintig,7,vijfntwintig,12
n000024-fn000046-328.6034-330.4157,0,substitution,a,1,eh,2
n000024-fn000046-331.1330-333.0066,1,deletion,punt,4,<del>,<del>
n000024-fn000046-346.4101-348.3866,0,deletion,ik,2,<del>,<del>
n000024-fn000046-346.4101-348.3866,1,deletion,heb,3,<del>,<del>
n000024-fn000046-346.4101-348.3866,2,deletion,geen,4,<del>,<del>
n000024-fn000046-346.4101-348.3866,3,substitution,idee,4,cabaret,7
n000024-fn000046-413.8178-415.6200,2,substitution,wil,3,weet,4
n000024-fn000046-424.3055-426.6344,0,deletion,j,1,<del>,<del>
n000024-fn000046-429.2373-431.7632,1,deletion,w,1,<del>,<del>
n000024-fn000046-431.7632-434.5031,2,substitution,wil,3,wel,3
n000024-fn000046-447.0362-448.7268,0,insertion,<ins>,<ins>,um,2
n000024-fn000046-452.7960-454.3144,0,substitution,soms,4,sommige,7
n000024-fn000046-462.2805-464.8377,0,deletion,lee,3,<del>,<del>
n000024-fn000046-462.2805-464.8377,1,deletion,de,2,<del>,<del>
n000024-fn000046-464.8377-466.5273,1,insertion,<ins>,<ins>,een,3
n000024-fn000046-467.0019-468.9619,1,insertion,<ins>,<ins>,spelling,8
n000024-fn000046-467.0019-468.9619,2,substitution,spelletjes,10,is,2
n000024-fn000046-468.9619-471.5191,0,deletion,doen,4,<del>,<del>
n000024-fn000046-47.0887-48.9953,0,insertion,<ins>,<ins>,denk,4
n000024-fn000046-47.0887-48.9953,1,insertion,<ins>,<ins>,dat,3
n000024-fn000046-47.0887-48.9953,2,substitution,winkels,7,het,3
n000024-fn000046-476.6984-479.3128,2,substitution,bijn,4,bij,3
n000024-fn000046-476.6984-479.3128,4,substitution,vie,3,veel,4
n000024-fn000046-493.2651-495.1348,3,insertion,<ins>,<ins>,eh,2
n000024-fn000046-495.1348-497.1669,0,insertion,<ins>,<ins>,in,2
n000024-fn000046-495.1348-497.1669,1,substitution,engelse,7,engels,6
n000024-fn000046-508.2252-511.1135,0,substitution,feesten,7,vissen,6
n000024-fn000046-508.2252-511.1135,4,deletion,of,2,<del>,<del>
n000024-fn000046-532.1394-535.1304,0,deletion,ik,2,<del>,<del>
n000024-fn000046-532.1394-535.1304,1,deletion,da,2,<del>,<del>
n000024-fn000046-532.1394-535.1304,2,deletion,i,1,<del>,<del>
n000024-fn000046-532.1394-535.1304,3,deletion,i,1,<del>,<del>
n000024-fn000046-542.8259-545.5202,0,deletion,ja,2,<del>,<del>
n000024-fn000046-553.0609-554.7163,0,substitution,friet,5,fred,4
n000024-fn000046-570.6867-573.5065,2,substitution,houd,4,hou,3
n000024-fn000046-58.4537-60.1548,1,substitution,wil,3,vind,4
n000024-fn000046-58.4537-60.1548,2,substitution,da,2,dat,3
n000024-fn000046-60.1548-62.0613,0,insertion,<ins>,<ins>,en,2
n000024-fn000046-60.1548-62.0613,1,substitution,winkels,7,venkels,7
n000024-fn000046-76.0632-78.5863,0,insertion,<ins>,<ins>,hij,3
n000024-fn000046-78.5863-80.6869,0,substitution,maar,4,man,3
n000024-fn000046-78.5863-80.6869,2,substitution,moeilijk,8,mooi,4
n000024-fn000046-78.5863-80.6869,3,substitution,wo,2,gekleurd,8
n000024-fn000046-78.5863-80.6869,5,insertion,<ins>,<ins>,is,2
n000024-fn000046-78.5863-80.6869,6,substitution,ik,2,dit,3
n000216-fn000565-109.1187-109.9572,0,substitution,boot,4,pot,3
n000216-fn000565-110.9354-111.8552,0,substitution,liever,6,leeftijd,8
n000216-fn000565-123.3838-125.8371,0,substitution,ee,2,nee,3
n000216-fn000565-123.3838-125.8371,1,substitution,liever,6,lever,5
n000216-fn000565-126.4448-127.7158,0,deletion,niet,4,<del>,<del>
n000216-fn000565-126.4448-127.7158,1,substitution,goeie,5,nieuwe,6
n000216-fn000565-188.5485-190.2300,0,deletion,wilt,4,<del>,<del>
n000216-fn000565-188.5485-190.2300,1,deletion,u,1,<del>,<del>
n000216-fn000565-188.5485-190.2300,2,substitution,reisgids,8,spel,4
n000216-fn000565-264.2061-265.7591,0,substitution,lijk,4,blijk,5
n000216-fn000565-28.2346-29.0886,0,substitution,rome,4,roma,4
n000216-fn000565-318.2559-321.1877,0,substitution,'k,2,ik,2
n000216-fn000565-333.7094-334.7962,1,substitution,flauw,5,flauwe,6
n000216-fn000565-350.0106-351.8584,0,insertion,<ins>,<ins>,is,2
n000216-fn000565-350.0106-351.8584,1,insertion,<ins>,<ins>,het,3
n000216-fn000565-350.0106-351.8584,2,substitution,er,2,een,3
n000216-fn000565-350.0106-351.8584,3,substitution,zit,3,naam,4
n000216-fn000565-350.0106-351.8584,4,substitution,daar,4,wat,3
n000216-fn000565-350.0106-351.8584,5,substitution,niemand,7,we,2
n000216-fn000565-350.0106-351.8584,6,substitution,momenteel,9,moeten,6
n000216-fn000565-351.8584-352.4651,0,deletion,weet,4,<del>,<del>
n000216-fn000565-351.8584-352.4651,1,substitution,niet,4,nee,3
n000216-fn000565-353.3221-354.9172,1,substitution,from,4,van,3
n000216-fn000565-364.8424-366.1933,0,deletion,bekend,6,<del>,<del>
n000216-fn000565-376.0461-377.6298,0,insertion,<ins>,<ins>,hey,3
n000216-fn000565-376.0461-377.6298,1,substitution,één,3,nu,2
n000216-fn000565-376.0461-377.6298,2,substitution,minuut,6,niet,4
n000216-fn000565-379.1670-381.0303,0,insertion,<ins>,<ins>,ja,2
n000216-fn000565-379.1670-381.0303,1,substitution,jammer,6,maar,4
n000216-fn000565-381.0303-382.0084,0,insertion,<ins>,<ins>,hey,3
n000216-fn000565-381.0303-382.0084,1,substitution,geewoel,7,wat,3
n000216-fn000565-408.4996-409.8815,0,substitution,verkeerd,8,kijk,4
n000216-fn000565-408.4996-409.8815,1,substitution,antwoord,8,dan,3
n000216-fn000565-408.4996-409.8815,2,substitution,zegt,4,voor,4
n000216-fn000565-408.4996-409.8815,3,substitution,ie,2,zestien,7
n000216-fn000565-416.9907-417.9988,0,substitution,nu,2,ik,2
n000216-fn000565-416.9907-417.9988,1,substitution,komen,5,kom,3
n000216-fn000565-432.3413-433.3238,0,insertion,<ins>,<ins>,ja,2
n000216-fn000565-432.3413-433.3238,1,substitution,jawel,5,hoor,4
n000216-fn000565-44.9714-46.2172,0,substitution,in,2,ik,2
n000216-fn000565-44.9714-46.2172,1,substitution,vind,4,ben,3
n000216-fn000565-44.9714-46.2172,2,substitution,leuk,4,terug,5
n000216-fn000565-44.9714-46.2172,5,deletion,z,1,<del>,<del>
n000216-fn000565-440.4436-442.6951,0,substitution,soms,4,zonder,6
n000216-fn000565-440.4436-442.6951,1,substitution,binnen,6,speler,6
n000216-fn000565-442.6951-443.7509,0,deletion,reizen,6,<del>,<del>
n000216-fn000565-442.6951-443.7509,1,substitution,dagje,5,reisendagje,11
n000216-fn000565-455.0935-456.7341,0,deletion,gewoon,6,<del>,<del>
n000216-fn000565-455.0935-456.7341,1,deletion,dagje,5,<del>,<del>
n000216-fn000565-455.0935-456.7341,2,substitution,uit,3,rondachtige,11
n000216-fn000565-46.2172-48.3473,1,substitution,historic,8,historische,11
n000216-fn000565-472.1136-473.2937,2,insertion,<ins>,<ins>,had,3
n000216-fn000565-472.1136-473.2937,3,substitution,uitje,5,je,2
n000216-fn000565-482.4239-484.3648,0,substitution,schaken,7,schakel,7
n000216-fn000565-485.0015-486.3367,0,substitution,soms,4,sommige,7
n000216-fn000565-485.0015-486.3367,1,substitution,biljarten,9,jatten,6
n000216-fn000565-490.9180-492.5967,2,insertion,<ins>,<ins>,vol,3
n000216-fn000565-490.9180-492.5967,3,substitution,voldoende,9,doen,4
n000216-fn000565-523.2750-524.9674,0,substitution,denk,4,dank,4
n000216-fn000565-523.2750-524.9674,1,substitution,ik,2,je,2
n000216-fn000565-53.3199-55.7397,0,insertion,<ins>,<ins>,is,2
n000216-fn000565-53.3199-55.7397,1,substitution,historie,8,toen,4
n000216-fn000565-53.3199-55.7397,2,substitution,dingen,6,de,2
n000216-fn000565-53.3199-55.7397,3,substitution,te,2,kinderen,8
n000216-fn000565-53.3199-55.7397,5,deletion,sorry,5,<del>,<del>
n000216-fn000565-534.3287-535.1049,0,insertion,<ins>,<ins>,hoe,3
n000216-fn000565-534.3287-535.1049,1,substitution,hoelang,7,laat,4
n000216-fn000565-560.5502-562.0871,0,substitution,afgelopen,9,afkloppen,9
n000216-fn000565-57.6854-59.5599,2,deletion,dat,3,<del>,<del>
n000216-fn000565-57.6854-59.5599,3,deletion,is,2,<del>,<del>
n000216-fn000565-57.6854-59.5599,4,deletion,zo,2,<del>,<del>
n000216-fn000565-573.5295-574.6705,0,deletion,moei,4,<del>,<del>
n000216-fn000565-573.5295-574.6705,1,substitution,ik,2,mooi,4
n000216-fn000565-573.5295-574.6705,2,substitution,vak,3,vlag,4
n000216-fn000565-592.5048-594.4957,2,substitution,ballonnen,9,ballon,6
n000216-fn000565-594.4957-595.7092,0,substitution,slingers,8,singels,7
n000216-fn000565-595.7092-598.0378,1,substitution,zin,3,ze,2
n000216-fn000565-595.7092-598.0378,4,insertion,<ins>,<ins>,te,2
n000216-fn000565-595.7092-598.0378,5,substitution,duidelijk,9,druk,4
n000216-fn000565-598.0378-600.9602,1,deletion,of,2,<del>,<del>
n000216-fn000565-598.0378-600.9602,2,deletion,die,3,<del>,<del>
n000216-fn000565-598.0378-600.9602,3,substitution,woord,5,woorden,7
n000216-fn000565-598.0378-600.9602,5,insertion,<ins>,<ins>,begrijp,7
n000216-fn000565-598.0378-600.9602,6,substitution,begrijpte,9,het,3
n000216-fn000565-600.9602-603.5216,3,insertion,<ins>,<ins>,op,2
n000216-fn000565-600.9602-603.5216,4,substitution,andere,6,de,2
n000216-fn000565-600.9602-603.5216,5,substitution,antwoordde,10,antwoorden,10
n000216-fn000565-619.5587-621.1510,1,substitution,speciaal,8,speciale,8
n000216-fn000565-621.6516-623.5532,0,deletion,is,2,<del>,<del>
n000216-fn000565-621.6516-623.5532,1,deletion,wel,3,<del>,<del>
n000216-fn000565-621.6516-623.5532,2,substitution,afg,3,sommige,7
n000216-fn000565-621.6516-623.5532,3,substitution,afhankelijk,11,afhankelijke,12
n000216-fn000565-623.5532-624.8068,2,substitution,kom,3,komt,4
n000216-fn000565-642.0146-644.1417,0,deletion,n,1,<del>,<del>
n000216-fn000565-644.1417-646.4542,0,insertion,<ins>,<ins>,eet,3
n000216-fn000565-644.1417-646.4542,1,substitution,eten,4,eens,4
n000216-fn000565-644.1417-646.4542,2,substitution,soorten,7,wat,3
n000216-fn000565-644.1417-646.4542,3,substitution,ja,2,dan,3
n000216-fn000565-65.3826-66.9819,0,deletion,om,2,<del>,<del>
n000216-fn000565-65.3826-66.9819,1,substitution,historisch,10,een,3
n000216-fn000565-65.3826-66.9819,2,substitution,te,2,historiste,10
n000216-fn000565-657.4822-659.5076,0,substitution,wie,3,ik,2
n000216-fn000565-657.4822-659.5076,6,deletion,maken,5,<del>,<del>
n000216-fn000565-659.5076-660.7767,0,insertion,<ins>,<ins>,ik,2
n000216-fn000565-659.5076-660.7767,1,insertion,<ins>,<ins>,wil,3
n000216-fn000565-659.5076-660.7767,2,substitution,zelf,4,gewoon,6
n000216-fn000565-659.5076-660.7767,3,substitution,koken,5,naar,4
n000216-fn000565-659.5076-660.7767,4,substitution,restaurant,10,straat,6
n000216-fn000565-66.9819-68.6278,0,substitution,dingen,6,denken,6
n000216-fn000565-660.7767-661.6616,0,insertion,<ins>,<ins>,wat,3
n000216-fn000565-660.7767-661.6616,1,insertion,<ins>,<ins>,van,3
n000216-fn000565-660.7767-661.6616,2,substitution,afhalen,7,hem,3
n000216-fn000565-684.2158-685.9157,2,insertion,<ins>,<ins>,het,3
n000216-fn000565-684.2158-685.9157,5,substitution,smaak,5,smaakt,6
n000216-fn000565-685.9157-687.0450,0,substitution,smaak,5,smaakt,6
n000216-fn000565-69.2718-70.8814,0,substitution,hoop,4,of,2
n000216-fn000565-693.0881-694.1041,0,deletion,graag,5,<del>,<del>
n000216-fn000565-693.0881-694.1041,1,substitution,gedaan,6,knuffelt,8
n000216-fn000565-88.3808-89.2392,2,deletion,dingen,6,<del>,<del>
n000216-fn000565-89.2392-90.5598,3,insertion,<ins>,<ins>,eh,2
n000216-fn000565-90.5598-92.5507,0,insertion,<ins>,<ins>,boppal,6
n000216-fn000565-90.5598-92.5507,1,substitution,bepaalde,8,de,2
n000216-fn000565-92.5507-94.3432,0,substitution,flauwe,6,flauw,5
n000216-fn000565-92.5507-94.3432,1,substitution,mening,6,menig,5
n000217-fn000568-122.6328-123.8129,0,substitution,in,2,een,3
n000217-fn000568-142.3713-143.7066,0,substitution,in,2,een,3
n000217-fn000568-167.0662-169.7369,3,substitution,reisgist,8,reisgids,8
n000217-fn000568-211.3912-213.0526,0,substitution,in,2,een,3
n000217-fn000568-220.0563-221.2518,1,substitution,zomers,6,zomer,5
n000217-fn000568-236.5646-237.7736,0,substitution,een,3,in,2
n000217-fn000568-236.5646-237.7736,1,substitution,camera,6,kamer,5
n000217-fn000568-237.7736-238.7849,1,substitution,camera,6,kamer,5
n000217-fn000568-255.8983-257.5287,1,substitution,na,2,een,3
n000217-fn000568-255.8983-257.5287,2,substitution,de,2,naadje,6
n000217-fn000568-255.8983-257.5287,3,substitution,pieptoon,8,piepton,7
n000217-fn000568-293.5887-294.7533,1,insertion,<ins>,<ins>,e,1
n000217-fn000568-293.5887-294.7533,2,substitution,email,5,mail,4
n000217-fn000568-307.4196-309.1796,0,substitution,soeltana,8,sultan,6
n000217-fn000568-307.4196-309.1796,1,substitution,med,3,ahmed,5
n000217-fn000568-330.8772-332.1283,0,deletion,mer,3,<del>,<del>
n000217-fn000568-330.8772-332.1283,1,substitution,kesh,4,merter,6
n000217-fn000568-356.0340-357.8041,0,substitution,wandelen,8,wanda,5
n000217-fn000568-389.2005-390.1944,0,substitution,cursus,6,gorsus,6
n000217-fn000568-407.2224-409.3771,0,insertion,<ins>,<ins>,eh,2
n000217-fn000568-450.9274-452.4357,0,insertion,<ins>,<ins>,slinger,7
n000217-fn000568-450.9274-452.4357,1,substitution,slingers,8,is,2
n000217-fn000568-450.9274-452.4357,2,substitution,en,2,een,3
n000217-fn000568-450.9274-452.4357,3,substitution,bloemen,7,bloem,5
n000217-fn000568-470.5789-471.7992,0,insertion,<ins>,<ins>,zo,2
n000217-fn000568-470.5789-471.7992,1,substitution,zoete,5,te,2
n000217-fn000568-489.4596-490.3689,0,substitution,omdat,5,onder,5
n000217-fn000568-489.4596-490.3689,1,substitution,die,3,de,2
n000217-fn000568-489.4596-490.3689,2,substitution,le,2,telefoon,8
n000217-fn000568-490.3689-492.0374,1,substitution,die,3,hij,3
n000217-fn000568-51.9629-53.7338,0,deletion,istanbul,8,<del>,<del>
n000217-fn000568-51.9629-53.7338,2,insertion,<ins>,<ins>,dat,3
n000217-fn000568-51.9629-53.7338,3,substitution,mooie,5,mijn,4
n000218-fn000571-106.8303-109.0416,2,deletion,nu,2,<del>,<del>
n000218-fn000571-109.5173-109.9876,0,substitution,zien,4,zin,3
n000218-fn000571-151.6912-153.0489,0,insertion,<ins>,<ins>,ik,2
n000218-fn000571-151.6912-153.0489,1,substitution,de,2,ben,3
n000218-fn000571-151.6912-153.0489,2,substitution,meteen,6,beter,5
n000218-fn000571-151.6912-153.0489,3,substitution,naar,4,in,2
n000218-fn000571-151.6912-153.0489,4,substitution,de,2,narratief,9
n000218-fn000571-151.6912-153.0489,5,substitution,stad,4,taal,4
n000218-fn000571-154.1369-154.5722,0,substitution,toe,3,to,2
n000218-fn000571-156.6453-157.8680,0,insertion,<ins>,<ins>,eh,2
n000218-fn000571-162.2965-163.0931,1,substitution,tweede,6,tweee,5
n000218-fn000571-173.0145-174.9140,1,substitution,liefts,6,liefst,6
n000218-fn000571-180.0612-180.9634,0,deletion,thuis,5,<del>,<del>
n000218-fn000571-180.0612-180.9634,1,substitution,slapen,6,taalslap,8
n000218-fn000571-218.9762-220.0154,0,substitution,de,2,the,3
n000218-fn000571-220.0154-221.9789,2,substitution,restran,7,rest,4
n000218-fn000571-220.0154-221.9789,3,substitution,in,2,van,3
n000218-fn000571-248.1346-248.8904,0,substitution,wat,3,what,4
n000218-fn000571-248.1346-248.8904,2,substitution,dat,3,that,4
n000218-fn000571-297.5753-299.2421,0,deletion,engel,5,<del>,<del>
n000218-fn000571-314.5072-315.7549,0,substitution,ich,3,ik,2
n000218-fn000571-314.5072-315.7549,2,substitution,ich,3,ik,2
n000218-fn000571-314.5072-315.7549,3,substitution,bin,3,ben,3
n000218-fn000571-315.7549-316.9988,1,deletion,heb,3,<del>,<del>
n000218-fn000571-315.7549-316.9988,2,substitution,het,3,weet,4
n000218-fn000571-318.2351-319.1098,0,substitution,ich,3,ik,2
n000218-fn000571-318.2351-319.1098,1,substitution,wi,2,vind,4
n000218-fn000571-342.5512-343.7012,0,substitution,ich,3,ik,2
n000218-fn000571-346.5609-347.2694,2,substitution,dat,3,dit,3
n000218-fn000571-351.6213-352.4442,0,insertion,<ins>,<ins>,met,3
n000218-fn000571-351.6213-352.4442,1,substitution,mee,3,een,3
n000218-fn000571-351.6213-352.4442,2,substitution,te,2,e,1
n000218-fn000571-351.6213-352.4442,3,substitution,nemen,5,mail,4
n000218-fn000571-361.5949-363.0817,4,insertion,<ins>,<ins>,reis,4
n000218-fn000571-361.5949-363.0817,5,insertion,<ins>,<ins>,voor,4
n000218-fn000571-361.5949-363.0817,6,substitution,reisverzekering,15,ze,2
n000218-fn000571-386.0615-387.5671,2,substitution,vren,4,vriend,6
n000218-fn000571-407.4689-409.1045,0,deletion,van,3,<del>,<del>
n000218-fn000571-407.4689-409.1045,1,deletion,uit,3,<del>,<del>
n000218-fn000571-407.4689-409.1045,2,substitution,die,3,een,3
n000218-fn000571-407.4689-409.1045,3,substitution,stad,4,oudestad,8
n000218-fn000571-409.1045-411.0801,0,substitution,from,4,van,3
n000218-fn000571-418.7033-419.8290,0,deletion,vuh,3,<del>,<del>
n000218-fn000571-458.1353-460.7416,0,deletion,u,1,<del>,<del>
n000218-fn000571-458.1353-460.7416,1,substitution,kunt,4,ik,2
n000218-fn000571-458.1353-460.7416,2,substitution,nu,2,kan,3
n000218-fn000571-458.1353-460.7416,5,deletion,verdien,7,<del>,<del>
n000218-fn000571-458.1353-460.7416,6,substitution,nen,3,verdienen,9
n000218-fn000571-461.3042-463.8350,1,substitution,u,1,we,2
n000218-fn000571-464.5119-466.9276,3,substitution,die,3,de,2
n000218-fn000571-479.5595-480.8318,1,substitution,ken,3,kan,3
n000218-fn000571-479.5595-480.8318,2,substitution,niets,5,niet,4
n000218-fn000571-500.8110-502.1311,0,insertion,<ins>,<ins>,zou,3
n000218-fn000571-500.8110-502.1311,1,insertion,<ins>,<ins>,het,3
n000218-fn000571-500.8110-502.1311,2,insertion,<ins>,<ins>,hem,3
n000218-fn000571-500.8110-502.1311,3,substitution,southhampton,12,doen,4
n000218-fn000571-534.2203-535.0919,1,substitution,eindhoven,9,antwerpen,9
n000218-fn000571-549.9467-551.9397,0,substitution,mooi,4,mooie,5
n000218-fn000571-55.0311-56.8928,0,substitution,ich,3,ik,2
n000218-fn000571-563.8367-565.5235,1,substitution,een,3,in,2
n000218-fn000571-58.5953-60.0825,0,substitution,engelse,7,engels,6
n000218-fn000571-58.5953-60.0825,1,substitution,mensen,6,mens,4
n000218-fn000571-598.3389-599.3439,0,substitution,boek,4,boeken,6
n000218-fn000571-645.2685-647.8334,0,substitution,suikerfeest,11,suikerfest,10
